"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1967492680528859556","Mon Sep 15 07:43:09 +0000 2025","0","Akgae exo nct aespa red velvet tuh banyak banget dan banyak yang rese","1967494380492824773","","sasmevlac","in","","0","0","0","https://x.com/undefined/status/1967494380492824773","397967930",
"1967489353132962040","Mon Sep 15 07:40:25 +0000 2025","0","10. karina aespa dan liz ive 11. semua nyaman sih tapi untuk sekarang ya yang dipake sekarang 12. GATAU ANJING. 8 KALI 13. DORAEMON 14. gatau anjir aku bukan bapaknya. tapi mungkin contol nandini 15. @artggx","1967493695030415609","","clxudynight","in","","0","1","0","https://x.com/undefined/status/1967493695030415609","1435957173159268365",
"1967462350115541003","Mon Sep 15 07:36:48 +0000 2025","0","@roblox_fess awalnya aku kayak kamu tapi akhirnya aku bikin ava tinggi jg xixixi pict pemanis gitar aespa. Thanks to kak @spprkle yang sudah memberi aku saran dan arahan buat beli ava tinggi https://t.co/QGFuyQN8ei","1967492783343890911","https://pbs.twimg.com/media/G03wNZ_acAEkdHw.jpg","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967492783343890911","708486472140075008",
"1965961987768348693","Mon Sep 15 07:36:19 +0000 2025","0","@BagelMleux Kamu kan mau jadi member aespa jg? ","1967492659964174449","","BagelMleux","in","","0","0","0","https://x.com/undefined/status/1967492659964174449","2757526235",
"1967492512769310884","Mon Sep 15 07:35:43 +0000 2025","0","Open Rent Sewa HP Iphone 13 15 Promax Iphone 16 Pro dan Samsung S24 Ultra &amp; S25 ULTRA KONSER LUAR NEGERI THE BOYZ MAHER ZEIN EAJ KOREAN STAR XPERIENCE RICH BRIAN KANG YUCHAN ATEEZ AESPA NCT WISH COD VANUE https://t.co/U40OYB1m5w","1967492512769310884","https://pbs.twimg.com/media/G03wA2qbsAAcNkE.jpg","","in","","0","0","0","https://x.com/undefined/status/1967492512769310884","1537109487366336513",
"1967491323080130568","Mon Sep 15 07:31:00 +0000 2025","0","emang maksa banget oyy para haters nih bilang aespa jadi national embarrassment tuhhh","1967491323080130568","","","in","","0","2","0","https://x.com/undefined/status/1967491323080130568","1427861139661070338",
"1967491134277759258","Mon Sep 15 07:30:15 +0000 2025","0","Habis berburu item gratis AESPA di Roblox.","1967491134277759258","","","in","","0","3","0","https://x.com/undefined/status/1967491134277759258","895158340703186948",
"1967490831696421077","Mon Sep 15 07:29:03 +0000 2025","0","ini yg pegang aespa nya sndiri gak sih? lg online tu jamet satu https://t.co/6NWD07Kpuo","1967490831696421077","https://pbs.twimg.com/media/G03uenva4AA6tTF.jpg","","in","","0","0","0","https://x.com/undefined/status/1967490831696421077","1313188132523712513",
"1967193636409582066","Mon Sep 15 07:28:39 +0000 2025","0","@twentyone84 Kalo nggak mau dijelekin ya jangan bawa member lain dong biar apa kek gitu? biar member aespa yg lain di katain worst dance najis banget dah","1967490732786405626","","twentyone84","in","","0","0","0","https://x.com/undefined/status/1967490732786405626","1290192925666578432",
"1967489977530638617","Mon Sep 15 07:25:39 +0000 2025","0","p open joki antartika legend sung dm aku ya kak @aespa_official","1967489977530638617","","","in","","0","0","0","https://x.com/undefined/status/1967489977530638617","1371076874466562048",
"1967489692770910346","Mon Sep 15 07:24:31 +0000 2025","0","dah ku bilang balikin lg vibes aespa dramamamama","1967489692770910346","","","in","","0","0","0","https://x.com/undefined/status/1967489692770910346","1208710888317845506",
"1967440459619590477","Mon Sep 15 07:24:30 +0000 2025","0","@nayaaeri_ maklum lah ya subfandom sebelah kan kalo kaga bawa member aespa yg lain meriang sebadan-badan ","1967489686471106565","","nayaaeri_","in","","0","0","0","https://x.com/undefined/status/1967489686471106565","1290192925666578432",
"1967489538735124629","Mon Sep 15 07:23:54 +0000 2025","1","ini orang yang bikin ratusan ribu lembar dokumen buat hate aespa &amp; SM idol ??? btw dokumen nya kok gak di bahas lagi ??? udah hilang atau tiba2 ngilang ?","1967489538735124629","","","in","","0","0","0","https://x.com/undefined/status/1967489538735124629","2731843650",
"1967485992497279049","Mon Sep 15 07:21:07 +0000 2025","0","@muivhiro nnti ak yg gantiin karina tenang aja aku member gelap aespa","1967488837556518923","","muivhiro","in","","0","0","0","https://x.com/undefined/status/1967488837556518923","1797931772862418944",
"1967488051883741667","Mon Sep 15 07:18:00 +0000 2025","0","Wta gitar aespa udh gbs d dapetin lg kah guys?","1967488051883741667","","","in","","0","0","0","https://x.com/undefined/status/1967488051883741667","1529902415989788672",
"1967466881742438789","Mon Sep 15 07:13:53 +0000 2025","0","@mdnightflower Ada sesuatu ni kayaknya gue rasa mau meredam aespa Roblok kali ya? Atau gue curiganya emang pengalihan isu biasanya juga kena hate sih tapi ini gerudukan","1967487015445991440","","mdnightflower","in","","0","0","0","https://x.com/undefined/status/1967487015445991440","1517035387046477824",
"1967426237426815394","Mon Sep 15 07:11:07 +0000 2025","0","@eskadons Maaf ya emang aespa sering pake sempak jadi baju ","1967486320458211798","","eskadons","in","","0","0","0","https://x.com/undefined/status/1967486320458211798","1212289047940358146",
"1967486008095818105","Mon Sep 15 07:09:53 +0000 2025","0","Spreading hatred to aespa and calling it an embarrassment shame on you. Kek lu bisa aja ngedance kaya mereka. Sampai segitunya nyari video yg menurut mereka dancenya ga oke. Gtau effort yg udh diusahain si idol dan yg ada di belakang layar. Berpendapat boleh menghina jangan","1967486008095818105","","","in","","0","1","0","https://x.com/undefined/status/1967486008095818105","622637132",
"1967484875944124888","Mon Sep 15 07:05:23 +0000 2025","0","si dedek udah dapet malah gakeliatan gitar aespa nya https://t.co/4ZpRiKBR5G","1967484875944124888","https://pbs.twimg.com/media/G03pDReacAAJj2k.jpg","","in","","0","1","0","https://x.com/undefined/status/1967484875944124888","135785644",
"1967483801342521576","Mon Sep 15 07:01:06 +0000 2025","0","help repost? thankyou! hi aku punya layout ready stock gg free retext yaa bisa dm aku terima kasih. #zonauang rs aespa ive leeseo rei ningning eunchae winter giselle karina https://t.co/2LavxxIVW7","1967483801342521576","https://pbs.twimg.com/media/G03oFj4aIAAF-I3.jpg","","in","","0","1","27","https://x.com/undefined/status/1967483801342521576","864504692734386177",
"1967477123142271432","Mon Sep 15 06:34:34 +0000 2025","3","malu ih akgae aespa dah sampe di tiktok tobat tobat deh kalian https://t.co/tigQPqz24A","1967477123142271432","https://pbs.twimg.com/ext_tw_video_thumb/1967476900487643136/pu/img/sZXI7GipeKdr4z4L.jpg","","in","","0","3","0","https://x.com/undefined/status/1967477123142271432","837460095717912576",
"1965607499836653821","Mon Sep 15 06:34:22 +0000 2025","0","@nishimuraarikki nyamar dulu jadi member aespa kii biar dibolehin ikut project","1967477069920841997","","nishimuraarikki","in","","0","0","0","https://x.com/undefined/status/1967477069920841997","1624896302",
"1967472573215834536","Mon Sep 15 06:30:40 +0000 2025","0","@HIBIKINingning Semangat mamahnya aespa.","1967476139410198835","","HIBIKINingning","in","","0","0","0","https://x.com/undefined/status/1967476139410198835","821744448187105281",
"1967475890369237373","Mon Sep 15 06:29:40 +0000 2025","0","kocak bgt haters aespa nii ye meragukan talent didikan sm","1967475890369237373","","","in","","0","0","0","https://x.com/undefined/status/1967475890369237373","1604005448600145920",
"1967474938274783669","Mon Sep 15 06:25:53 +0000 2025","0","tinggi aespa selalu berubah tiap harinya ","1967474938274783669","","","in","","0","0","0","https://x.com/undefined/status/1967474938274783669","1214371793835720706",
"1967464620253454718","Mon Sep 15 06:25:48 +0000 2025","0","@yerimiesyellow nah iya akhirnya siapa yg kena hate bukan choreografernya tapi aespa nya. sedih bgt kadang cewe2ku kena hate terus","1967474917190090870","","yerimiesyellow","in","","0","0","0","https://x.com/undefined/status/1967474917190090870","1807013120780767232",
"1967110229755392314","Mon Sep 15 06:23:58 +0000 2025","0","@alanaegi WKWKWK KAKAKK 1 aja pls aku ga kuat lagi aespa","1967474452637368621","","alanaegi","in","","0","0","0","https://x.com/undefined/status/1967474452637368621","2589549254",
"1967473487418941900","Mon Sep 15 06:20:07 +0000 2025","0","fak ive world tour lagii apakah tahun depan nonton aespa + ive????????","1967473487418941900","","","in","","0","0","0","https://x.com/undefined/status/1967473487418941900","1264040368628092930",
"1966931738397220923","Mon Sep 15 06:19:56 +0000 2025","0","@catoluww @hynjinnnbluu betulll kakk.. iii aku juga pas pertama kali denger kayak hah gitu wkwk.. tapi lama lama nyantol juga.. agak setipe sama lagu lagu aespa dulu menurut aku..","1967473437913588104","","catoluww","in","","0","1","0","https://x.com/undefined/status/1967473437913588104","1738967468113264641",
"1967250355387060586","Mon Sep 15 06:18:17 +0000 2025","0","@Wataenabe @Sanghyus hallo ghavi janji ga bosen ngobrol sama yara?? kalau aku sih aku suka banget setel lagu aespa Rich Man berulang kali karena emang secandu itu kalau yang lainnya sih Doyoung NCT I Find You ost bon apetit your majesty lagunya asik banget buat penghantar tidur.. kalo kamu apa?","1967473024837587221","","Wataenabe","in","","0","0","0","https://x.com/undefined/status/1967473024837587221","4640449394",
"1967472573215834536","Mon Sep 15 06:18:00 +0000 2025","0","@HIBIKINingning Kasian lagi danusan jual donat buat comeback aespa.","1967472953274384881","","HIBIKINingning","in","","0","1","0","https://x.com/undefined/status/1967472953274384881","821744448187105281",
"1967468517042827681","Mon Sep 15 06:14:54 +0000 2025","0","@selfolx sender mau jadi editor buat soon sq aespa gak ","1967472173360222426","","selfolx","in","","0","0","0","https://x.com/undefined/status/1967472173360222426","260153858",
"1967441182130053147","Mon Sep 15 06:12:32 +0000 2025","0","@evrylvtaesan @0127__am @roblox_fess di map the block ada kok eventnya atau search aja meet n greet aespa roblox nanti pasti muncul info2nya","1967471576292753660","","evrylvtaesan","in","","0","0","0","https://x.com/undefined/status/1967471576292753660","1432690660788736009",
"1967369162130624720","Mon Sep 15 06:08:24 +0000 2025","0","@Lordseanne udahlah zinter aespa jadi nyambik","1967470536809984188","","Lordseanne","in","","0","0","0","https://x.com/undefined/status/1967470536809984188","1201515302208430083",
"1967470521739870305","Mon Sep 15 06:08:20 +0000 2025","0","MY kata gue mah stop ladenin haters sih fokus aja udah sama aespa force hate ke aespa makin aneh why don t y all just having fun in real life","1967470521739870305","","","in","","0","0","0","https://x.com/undefined/status/1967470521739870305","1476650900",
"1965443807895585069","Mon Sep 15 06:06:48 +0000 2025","0","@joyiiek @aespa_official kack joyiek arigathanks ne [fotonk tumpenkny] aaaaa ayo bka mlutmue kack aaaa https://t.co/GgO9p8zhN9","1967470133515112657","https://pbs.twimg.com/media/G03bpmPbQAAk_OO.jpg","joyiiek","in","","0","0","0","https://x.com/undefined/status/1967470133515112657","1226823047983718400",
"1967470007685992551","Mon Sep 15 06:06:18 +0000 2025","2","Aduhh bm bisa nyalip aespa di aspek apapun saat umur mereka sama. Mulai dari jumlah subs views folls streams sales concert sales.","1967470007685992551","","","in","","0","0","0","https://x.com/undefined/status/1967470007685992551","1470580466445025282",
"1965797957913247953","Mon Sep 15 06:04:37 +0000 2025","0","@ryuehjin @aespa_official ayow mabar by nnti ajack smua mmber itzy jga xixixi","1967469582823899446","","ryuehjin","in","","0","0","0","https://x.com/undefined/status/1967469582823899446","1226823047983718400",
"1967455280364732638","Mon Sep 15 06:04:14 +0000 2025","0","@cgrtesss Itu mereknya mirip aespa jadi aku buat caption i'm on the next level ","1967469490129731874","","cgrtesss","in","","0","0","0","https://x.com/undefined/status/1967469490129731874","1856616967102443521",
"1967469453899337738","Mon Sep 15 06:04:06 +0000 2025","0","oh hate tweet ini lewat tl ku yang artinya ada moots ngelike kalau kalian hate winter dan aespa tolong bub aja akunku karena aku ngga butuh moots busuk hati terimakasih ","1967469453899337738","","","in","","0","0","0","https://x.com/undefined/status/1967469453899337738","1488414260006772736",
"1967469322181509151","Mon Sep 15 06:03:34 +0000 2025","0","Eh aespa kena hate yaah? Kenapa sihh aku ketinggalan info","1967469322181509151","","","in","","0","1","0","https://x.com/undefined/status/1967469322181509151","1956533185984221184",
"1967467646200447124","Mon Sep 15 05:56:55 +0000 2025","1","makanya stop ngevalidasi haters cm krn kalian benci salah satu member krn pada akhirnya bias yg kalian anggap sempurna itu bakal keliatan jelek di mata mereka. Di sini aespa ga salah koreografer nya ga salah yg salah ya haters yg terus2an cari2 kesalahan aespa.","1967467646200447124","","","in","","0","0","0","https://x.com/undefined/status/1967467646200447124","1606841034394472448",
"1967466881742438789","Mon Sep 15 05:53:53 +0000 2025","0","Ini di timeline gue doang atau yang lain juga kok tiba-tiba banyak aespa hate train deh","1967466881742438789","","","in","","0","1","0","https://x.com/undefined/status/1967466881742438789","1517035387046477824",
"1759814361181528113","Mon Sep 15 05:52:54 +0000 2025","0","@ginrselle Ini masih jadi foto konsep aespa yang terkeren apalagi foto nya kakak Giselle! Masterpiece.. ","1967466638187679971","","ginrselle","in","","0","0","0","https://x.com/undefined/status/1967466638187679971","1289818987434369029",
"1967466366568734786","Mon Sep 15 05:51:50 +0000 2025","0","lah ini tl napa isinya aespa di hujat","1967466366568734786","","","in","","0","0","0","https://x.com/undefined/status/1967466366568734786","1395382498507427840",
"1967466192081400249","Mon Sep 15 05:51:22 +0000 2025","0","@aespa mending top up di gw","1967466249644028167","","kisyses","in","","0","0","0","https://x.com/undefined/status/1967466249644028167","804311161",
"1967466171772629428","Mon Sep 15 05:51:03 +0000 2025","1","Kontroversi Penampilan aesoa di Good Morning America #aespaOnGMA #aespaRichMan #GoodMorningAmerica Baca selengkapnya di Kynaonline : https://t.co/R8BlH2IUy0","1967466171772629428","","","in","","0","0","0","https://x.com/undefined/status/1967466171772629428","1763799213312446464",
"1964493208936919455","Mon Sep 15 05:49:11 +0000 2025","0","@WIlNTERKIM AHAHAHAH :p ih kakak bisa aja aku jadi merah-merah nih pipinya. tanggung jawab? oooh album bomb yaaa! ih gemes pilihan bagus deh :D tebak lagu favorit aku di aespa sendiri yang apaa? :p eh jadi kebayang kalo lagu illit tiba-tiba masuk sound horeg gimana ya kak ","1967465700009935358","","WIlNTERKIM","in","","0","0","0","https://x.com/undefined/status/1967465700009935358","703780472023707648",
"1964192375804178877","Mon Sep 15 05:47:07 +0000 2025","1","@muthoe aaarrrgh kamu sudah mengenal aku kan? jadi aku rasa aku ga perlu menunjukkannya lagi kakak hmm terpantau sampai saat ini aku belum reinstall roblox lagi.. meski godaan menghampiri (aespa) okee panggil aku sayang yaa? sampai kamu punya pacar baru panggilan sayangnya cuma","1967465178825683318","","muthoe","in","","0","0","0","https://x.com/undefined/status/1967465178825683318","1671118518664957952",
"1967464933618274768","Mon Sep 15 05:46:08 +0000 2025","0","GW BLM CLAIM ROBLOX AESPA","1967464933618274768","","","in","","0","0","0","https://x.com/undefined/status/1967464933618274768","1413069539244273666",
"1967464695407026234","Mon Sep 15 05:45:11 +0000 2025","0","Open Jastip Jasa war tiket Ticketing service concert konser trusted terpercaya gacor t. ts info rekomed jkt sg bkk thai KL malay jakarta riize trejo treasure suju super junior twice zb1 zerobaseone wayv nct wish aespa day6 wendy ateez sector k #zonauang #zonajajan","1967464695407026234","","","in","","0","0","0","https://x.com/undefined/status/1967464695407026234","1726122409735110656",
"1967464332746543207","Mon Sep 15 05:43:45 +0000 2025","0","Beuh ketemu Aespa Red Velvet Hearts2hearts houses versionnya dong ","1967464332746543207","","","in","","0","0","0","https://x.com/undefined/status/1967464332746543207","1305308829035315201",
"1967181386604818477","Mon Sep 15 05:43:03 +0000 2025","0","@aespa_official @cocoawnut mereka.. lagi godain kita gk sih?","1967464158745743862","","aespa_official","in","","0","0","0","https://x.com/undefined/status/1967464158745743862","1561277734524895233",
"1966565377162248284","Mon Sep 15 05:42:21 +0000 2025","0","@nakamden bener sih lucky bisa dijadiin apa aja kan kalo dapet nakamden termasuk bersihin wc dorm aespa. daripada anabel yang diem doang di lemari kaca mending nakamden yang gabisa diem","1967463981318385696","","nakamden","in","","0","0","0","https://x.com/undefined/status/1967463981318385696","1490231554395684865",
"1964205787896828018","Mon Sep 15 05:42:17 +0000 2025","0","@lieeseo Jangan sampe bosen ya ngobrol sama akunya? Makasih banyak udah dengeirn lagu aespa ya cantik. Lagunya IVE juga candu banget loh! Berasa baddie banget pas dengerin lagunya. :3 MAAAUU! Besok aku datengin dd ya?","1967463966336295287","","lieeseo","in","","0","0","0","https://x.com/undefined/status/1967463966336295287","1291752191389085702",
"1967463102976536710","Mon Sep 15 05:38:52 +0000 2025","25","MY! AKUN ROBLOX AESPA UDAH KELIATAN dan selalu ada anomali https://t.co/ySlpo2787R","1967463102976536710","https://pbs.twimg.com/media/G03VQkPbEAAvegH.jpg","","in","","1","4","1","https://x.com/undefined/status/1967463102976536710","1867763593955209216",
"1967462084524073082","Mon Sep 15 05:34:49 +0000 2025","0","aespa and ive definitely touring asia next year tega bgt gue dibikin gegana","1967462084524073082","","","in","","0","1","0","https://x.com/undefined/status/1967462084524073082","1474931426",
"1967460818175529241","Mon Sep 15 05:29:47 +0000 2025","0","Meskipun indo(kalau) adacuan mana cuan ya allah . Mau ketemu yujin . Kemaren sama kek aespa tglnya. Apakah sama lagi?","1967460818175529241","","","in","","0","0","0","https://x.com/undefined/status/1967460818175529241","724468718734974976",
"1967460515694932082","Mon Sep 15 05:28:35 +0000 2025","0","aespa gw bilang kurang-kurangin rilis album fisik cover member individual pls emang solo stan ente segede itu kah? ga bisa rilis cover yang langsung bareng-bareng ot4 aja??","1967460515694932082","","","in","","0","0","0","https://x.com/undefined/status/1967460515694932082","1644286464",
"1967448594740551685","Mon Sep 15 05:25:48 +0000 2025","0","@Hesseeung ahahaa yuukk! tapi tiket pesawatnya dibayar manager masing masing yaaa? kasian kalo manager aku yang bayar ih.. makannya aespa kan banyaak taauu?! ","1967459816378695931","","Hesseeung","in","","0","0","0","https://x.com/undefined/status/1967459816378695931","755646207410700288",
"1967245233873465351","Mon Sep 15 03:54:12 +0000 2025","0","@waldorfstuff ehhh cantikk gisel aespa sayang️","1967436765595357395","","waldorfstuff","in","","0","0","0","https://x.com/undefined/status/1967436765595357395","1885682817495183360",
"1967436340045418579","Mon Sep 15 03:52:31 +0000 2025","0","loff bgt gitar aespa https://t.co/7gg5Q9J6p9","1967436340045418579","https://pbs.twimg.com/media/G02866IaQAEwB7n.jpg","","in","","0","1","0","https://x.com/undefined/status/1967436340045418579","1664629000747057152",
"1967435453176627305","Mon Sep 15 03:48:59 +0000 2025","0","WTS lighstick aespa dan red velvet 450k/ls boleh nego tipis Lokasi tangerang bisa COD jakarta/tangerang bisa lewat tiktok shop bisa kirim sameday/instant minat bisa dm atau WA 085172326110 https://t.co/X2zCXTpKsW","1967435453176627305","https://pbs.twimg.com/media/G028HFTboAEyC7k.jpg","","in","","0","0","0","https://x.com/undefined/status/1967435453176627305","1258384241718489089",
"1967434390222578166","Mon Sep 15 03:48:47 +0000 2025","0","seperti biasa setelah ngestan anak SM girl group terutama. w bakal jadi akgae mereka (grup). jd gak nengok grup manapun. bahkan aespa debut aja w gk liatin mereka. tp kok skrg malah kepantok ningning sm karina wkwk. nah yg h2h pasti taulah kenapa langsung ngestan haha","1967435399908978931","","baebaebonjour","in","","0","1","0","https://x.com/undefined/status/1967435399908978931","1852946857376575488",
"1967280349916045440","Mon Sep 15 03:48:42 +0000 2025","0","@KarinaDozy Emang boleh dd login hp Karina aespa? ","1967435382259429645","","KarinaDozy","in","","0","1","0","https://x.com/undefined/status/1967435382259429645","2605509500",
"1967435142513008772","Mon Sep 15 03:47:45 +0000 2025","1","WTS lighstick aespa dan red velvet 450k/ls Boleh nego tipis Lokasi tangerang bisa COD jakarta/tangerang bisa lewat tiktok shop bisa lewat sameday/instant minat bisa dm atau WA 085172326110 #wtslsaespa #lightstick #aespa #RedVelvet #WANTTOSELL https://t.co/TS2G4Gp8G4","1967435142513008772","https://pbs.twimg.com/media/G02703dbMAA0nNU.jpg","","in","","0","0","0","https://x.com/undefined/status/1967435142513008772","1258384241718489089",
"1967434450880655605","Mon Sep 15 03:45:00 +0000 2025","1","Aespa PR bgttt emang SP nyaa pdahal udah debut lama tapi kok ttp sama aja. No hate yaa. Dulu aku suka aespa bgt sampek nungu2 comebacknya dia tapi agak kecewa dengan progressnya mereka ","1967434450880655605","","","in","","0","0","0","https://x.com/undefined/status/1967434450880655605","1700329664148062208",
"1967434099959976262","Mon Sep 15 03:43:37 +0000 2025","0","Aku dari kemaren berburu ugc buat si Oren alias anak Lanang baru ku lumayan dapet beberapa yang kece termasuk gitar dari aespa sekarang mau cari lagi yang banyak biar anak lanangku kece badai","1967434099959976262","","","in","","0","0","0","https://x.com/undefined/status/1967434099959976262","1927335587603718144",
"1965071569929359428","Mon Sep 15 03:43:09 +0000 2025","0","@yewnzun wkwkw dah dicucie kok itu kack yj tnggal HAP! slama itu? iyh kack ke GMA sma jnnfer hudson show. kalo ad tiket gratisny bsa di atur jdi aespa bsa dpet g yh tiket knser orang2 keren itu kack? wkwk","1967433983819735136","","yewnzun","in","","0","0","0","https://x.com/undefined/status/1967433983819735136","1226823047983718400",
"1967042811704078433","Mon Sep 15 03:42:06 +0000 2025","0","@dellrandom Buuubb tutooorrr aku udah dapet yang aespa kemaren","1967433719469453785","","dellrandom","in","","0","0","0","https://x.com/undefined/status/1967433719469453785","1927335587603718144",
"1967433718811033956","Mon Sep 15 03:42:06 +0000 2025","0","ini siapa yang muter lagu aespa di kantor jir","1967433718811033956","","","in","","0","0","0","https://x.com/undefined/status/1967433718811033956","1137009185613205506",
"1967250355387060586","Mon Sep 15 03:38:56 +0000 2025","0","@Wataenabe @Sanghyus hi ghavi :b ini yaya :b cung yang akhirnya seumuran! :b aku akhir-akhir ini lagi dengerin xoxz terus dan loosenya enhypen rich man by kakak aespa juga! kalo kamu?","1967432922878939274","","Wataenabe","in","","0","1","0","https://x.com/undefined/status/1967432922878939274","407530171",
"1967230608540921999","Mon Sep 15 03:38:46 +0000 2025","0","@flinws lah iya kokbisa ya lebih gede daripada aespa","1967432881036513725","","flinws","in","","0","0","0","https://x.com/undefined/status/1967432881036513725","1412640466793689089",
"1967431949410353655","Mon Sep 15 03:35:09 +0000 2025","0","Terus pas jaman covid karena gabut akhirnya gue coba2 lah mau coba stan grup lain kayak bts nct red velvet aespa secret number dll tapi ternyata ga bertahan lama.","1967431969329041573","","yushiwishie_","in","","0","1","0","https://x.com/undefined/status/1967431969329041573","1281465377252184064",
"1967431475344855225","Mon Sep 15 03:33:11 +0000 2025","0","aespa semoga bisa nyusul sunbaenya‍️","1967431475344855225","","","in","","0","0","0","https://x.com/undefined/status/1967431475344855225","1300980993382178817",
"1967430867707711824","Mon Sep 15 03:30:46 +0000 2025","0","aespa sama H2H ini makai day 1 Day 2 engga? Di day yang sama engga ya?","1967430867707711824","","","in","","0","0","0","https://x.com/undefined/status/1967430867707711824","1454049113088008192",
"1967411383836037332","Mon Sep 15 03:27:32 +0000 2025","0","@padileuw si aespa harus 10% biar chance menangnya gede ","1967430054956376528","","padileuw","in","","0","1","0","https://x.com/undefined/status/1967430054956376528","1707334638098857984",
"1967428516041101588","Mon Sep 15 03:21:25 +0000 2025","0","ending song gachiakuta genre nya ky lagu2 nya aespa","1967428516041101588","","","in","","0","0","0","https://x.com/undefined/status/1967428516041101588","3190341373",
"1967420308245348507","Mon Sep 15 03:20:39 +0000 2025","0","@beatkppx aslinya mau ga sama renan pun gpp tp plis lah kasih koreo yg emg match sama aespa koreo era drama-whiplash tuh era aespa dipuji puji dancenya krn koreonya cocok sama tipe dance member","1967428320917946555","","beatkppx","in","","0","1","0","https://x.com/undefined/status/1967428320917946555","1344184949297967104",
"1967427259696083137","Mon Sep 15 03:16:26 +0000 2025","1","Day 1 ngajak anak aespa summit gunung daun gapapa aku bs gendong kalian","1967427259696083137","","","in","","0","0","0","https://x.com/undefined/status/1967427259696083137","352365206",
"1967425958337790344","Mon Sep 15 03:11:16 +0000 2025","0","Karina hate nya lg gila2an bgt deh. Ribet bgt anjay orang2 kemarin atz hate hbs2 gara2 solocon sekarang aespa??? Mbok yo seng eling su asu","1967425958337790344","","","in","","0","0","0","https://x.com/undefined/status/1967425958337790344","1381523346618155015",
"1967132088672620933","Mon Sep 15 03:08:19 +0000 2025","0","@drunktextc Coba deh masuk sekarang di AESPA The Block","1967425219452416387","","drunktextc","in","","0","1","0","https://x.com/undefined/status/1967425219452416387","762119281496567808",
"1967231745788719553","Mon Sep 15 03:07:37 +0000 2025","0","@ashfims dn disni lu mention aka hb stan padahal hb stan duluan gacor klo hate aespa minimal tau diri seolah gapernah nyenggol aespa dluan aja","1967425041550958794","","uritongtong","in","","0","0","0","https://x.com/undefined/status/1967425041550958794","1489199240966381574",
"1967416476970999972","Mon Sep 15 03:07:15 +0000 2025","0","@doochijun awalnya tuh pada kritik aespa di gma kemaren nah trus biasa lah ujung nya banding bandingan jadinya ngehate","1967424947908988943","","doochijun","in","","0","0","0","https://x.com/undefined/status/1967424947908988943","1226542974051291136",
"1967231745788719553","Mon Sep 15 03:06:36 +0000 2025","1","@ashfims padahal hybe stan ikutan hate aespa awal debut giliran dibalas malah ngatain mys toxic ngaca mknya","1967424786948325439","","ashfims","in","","0","2","0","https://x.com/undefined/status/1967424786948325439","1489199240966381574",
"1967421181734379723","Mon Sep 15 02:52:17 +0000 2025","0","Kata gua karina avanya abis direport orang","1967421181734379723","","","in","","0","0","0","https://x.com/undefined/status/1967421181734379723","1228670294925004800",
"1967420308245348507","Mon Sep 15 02:48:49 +0000 2025","0","emg bener aespa udah paling cocok dipegang renan at least koreo buatan dia ga ngebuat aespa kena drag justru orang malah praising dance skill aespa","1967420308245348507","","","in","","0","1","0","https://x.com/undefined/status/1967420308245348507","1344184949297967104",
"1967414691023732886","Mon Sep 15 02:45:54 +0000 2025","0","@EVXNXEE Muahh sayangg @aespa_official","1967419576809112033","","EVXNXEE","in","","0","0","0","https://x.com/undefined/status/1967419576809112033","1649666171745218562",
"1967414413734068423","Mon Sep 15 02:43:53 +0000 2025","0","@kayidut itu bneran memb aespa dut? wtf karinaa wkakkaka ","1967419068358746423","","kayidut","in","","0","1","0","https://x.com/undefined/status/1967419068358746423","1318747324978352129",
"1967418104561963371","Mon Sep 15 02:40:03 +0000 2025","0"," annyeong GO khusus AESPA my by @katayinebluu - Sharing By Chi ️ more info disini yah https://t.co/vxSxKaQzEX","1967418104561963371","","","in","","0","0","0","https://x.com/undefined/status/1967418104561963371","986808966121336832",
"1967417129944379767","Mon Sep 15 02:36:11 +0000 2025","12","begok si yuyus defend fav sambil hate member lain padahal @chaepupuwon_ itu sering hate komen mau dia muji winter ningning pun gak akan ngilangin jejak dia hate aespa waktu itu vid yang didrop juga fav lu biasa aja","1967417129944379767","","","in","","1","0","0","https://x.com/undefined/status/1967417129944379767","3091958854",
"1967415802367459649","Mon Sep 15 02:30:54 +0000 2025","0","Lagi suka bgt sama lagunya aespa - to the girls .","1967415802367459649","","","in","","0","0","0","https://x.com/undefined/status/1967415802367459649","1648162535902957569",
"1967415596191981645","Mon Sep 15 02:30:05 +0000 2025","0","mkzs- annyeong GO khusus AESPA my by @katayinebluu - Sharing By Chi ️ more info disini yah https://t.co/UofN7msfGc","1967415596191981645","","","in","","0","0","0","https://x.com/undefined/status/1967415596191981645","2946768709",
"1967415230537101796","Mon Sep 15 02:28:38 +0000 2025","0","Kok cakepp bgt LD aespa era richman NY Music Everline https://t.co/Ww7PfefHCF","1967415230537101796","https://pbs.twimg.com/media/G02puNgbYAArpBU.jpg","","in","","0","0","0","https://x.com/undefined/status/1967415230537101796","1492047348997918723",
